iter,random_start,ad_start,actual_ad,in_db,detected_ad,input_confidence,result
first_20_slice,349209,349209,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.02,True
second_20_slice,349209,359209,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.02,True
thirty_second,349209,349209,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.02,True
first_10_slice,298909,298909,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.03,True
second_10_slice,298909,308909,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.03,True
third_10_slice,298909,318909,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.04,True
first_20_slice,298909,298909,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.03,True
second_20_slice,298909,308909,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.03,True
thirty_second,298909,298909,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.04,True
first_10_slice,259892,259892,juice_wrld,True,subway-enc,0.01,True
second_10_slice,259892,269892,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Furlenco presents the Home Sapiens-enc,0.01,False
third_10_slice,259892,279892,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.03,True
first_20_slice,259892,259892,juice_wrld,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.01,True
second_20_slice,259892,269892,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.02,True
thirty_second,259892,259892,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.01,True
first_10_slice,778177,778177,saajna,True,subway-enc,0.02,True
second_10_slice,778177,788177,saajna,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.01,True
third_10_slice,778177,798177,saajna,True,Myntra x Kiara Advani (Flight)-enc,0.01,True
first_20_slice,778177,778177,saajna,True,subway-enc,0.01,True
second_20_slice,778177,788177,saajna,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.01,True
thirty_second,778177,778177,saajna,True,subway-enc,0.01,True
first_10_slice,153450,153450,juice_wrld,True,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.01,True
second_10_slice,153450,163450,juice_wrld,True,Furlenco presents the Home Sapiens-enc,0.02,True
third_10_slice,153450,173450,juice_wrld,True,No geometry box_ No problem for #SuperPapa!-enc,0.01,True
first_20_slice,153450,153450,juice_wrld,True,Spotify  Sabzi Mandi Sync-enc,0.01,True
second_20_slice,153450,163450,juice_wrld,True,Furlenco presents the Home Sapiens-enc,0.01,True
thirty_second,153450,153450,juice_wrld,True,Spotify  Sabzi Mandi Sync-enc,0.01,True
first_10_slice,736076,736076,saajna,True,Urban Company  Salon at Home-enc,0.01,True
second_10_slice,736076,746076,saajna,True,Furlenco presents the Home Sapiens-enc,0.02,True
third_10_slice,736076,756076,saajna,True,OnePlus 12 - Smooth Beyond Belief-enc,0.03,True
first_20_slice,736076,736076,saajna,True,Urban Company  Salon at Home-enc,0.01,True
second_20_slice,736076,746076,saajna,True,Furlenco presents the Home Sapiens-enc,0.02,True
thirty_second,736076,736076,saajna,True,Urban Company  Salon at Home-enc,0.01,True
first_10_slice,569062,569062,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.1,True
second_10_slice,569062,579062,Introducing iPhone 15  WOW  Apple-enc,False,Eat what makes you happy  Dum Dum Fire Fire  Zomato-enc,0.01,False
third_10_slice,569062,589062,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",0.02,True
first_20_slice,569062,569062,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.06,True
second_20_slice,569062,579062,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",0.01,True
thirty_second,569062,569062,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.05,True
first_10_slice,143535,143535,juice_wrld,True,Spotify  Sabzi Mandi Sync-enc,0.01,True
second_10_slice,143535,153535,juice_wrld,True,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.01,True
third_10_slice,143535,163535,juice_wrld,True,Eat what makes you happy  Dum Dum Fire Fire  Zomato-enc,0.01,True
first_20_slice,143535,143535,juice_wrld,True,Eat what makes you happy  Dum Dum Fire Fire  Zomato-enc,0.01,True
second_20_slice,143535,153535,juice_wrld,True,Spotify  Sabzi Mandi Sync-enc,0.01,True
thirty_second,143535,143535,juice_wrld,True,Furlenco presents the Home Sapiens-enc,0.01,True
first_10_slice,626517,626517,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.02,True
second_10_slice,626517,636517,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.02,True
third_10_slice,626517,646517,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.03,True
first_20_slice,626517,626517,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.02,True
second_20_slice,626517,636517,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.03,True
thirty_second,626517,626517,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.02,True
first_10_slice,277654,277654,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,The-Lights-Galaxia--While-She-Sleeps-enc,0.04,False
second_10_slice,277654,287654,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.04,True
third_10_slice,277654,297654,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.04,True
first_20_slice,277654,277654,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,The-Lights-Galaxia--While-She-Sleeps-enc,0.05,False
second_20_slice,277654,287654,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.04,True
thirty_second,277654,277654,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,The-Lights-Galaxia--While-She-Sleeps-enc,0.05,False
first_10_slice,152010,152010,juice_wrld,True,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.02,True
second_10_slice,152010,162010,juice_wrld,True,OnePlus 12 - Smooth Beyond Belief-enc,0.04,True
third_10_slice,152010,172010,juice_wrld,True,Furlenco presents the Home Sapiens-enc,0.01,True
first_20_slice,152010,152010,juice_wrld,True,Play it different  ft. Ravi Shastri  CRED-enc,0.01,True
second_20_slice,152010,162010,juice_wrld,True,OnePlus 12 - Smooth Beyond Belief-enc,0.03,True
thirty_second,152010,152010,juice_wrld,True,Play it different  ft. Ravi Shastri  CRED-enc,0.01,True
first_10_slice,239980,239980,juice_wrld,True,Eat what makes you happy  Dum Dum Fire Fire  Zomato-enc,0.01,True
second_10_slice,239980,249980,juice_wrld,True,Myntra x Kiara Advani (Flight)-enc,0.01,True
third_10_slice,239980,259980,juice_wrld,True,The-Lights-Galaxia--While-She-Sleeps-enc,0.02,True
first_20_slice,239980,239980,juice_wrld,True,subway-enc,0.01,True
second_20_slice,239980,249980,juice_wrld,True,verizon-enc,0.01,True
thirty_second,239980,239980,juice_wrld,True,subway-enc,0.01,True
first_10_slice,233179,233179,juice_wrld,True,Myntra x Kiara Advani (Flight)-enc,0.01,True
second_10_slice,233179,243179,juice_wrld,True,OnePlus 12 - Smooth Beyond Belief-enc,0.03,True
third_10_slice,233179,253179,juice_wrld,True,subway-enc,0.01,True
first_20_slice,233179,233179,juice_wrld,True,OnePlus 12 - Smooth Beyond Belief-enc,0.02,True
second_20_slice,233179,243179,juice_wrld,True,OnePlus 12 - Smooth Beyond Belief-enc,0.02,True
thirty_second,233179,233179,juice_wrld,True,OnePlus 12 - Smooth Beyond Belief-enc,0.02,True
first_10_slice,437221,437221,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.02,True
second_10_slice,437221,447221,Manyavar-enc,False,Manyavar-enc,0.02,True
third_10_slice,437221,457221,Manyavar-enc,False,Manyavar-enc,0.02,True
first_20_slice,437221,437221,Manyavar-enc,False,Manyavar-enc,0.01,True
second_20_slice,437221,447221,Manyavar-enc,False,Manyavar-enc,0.02,True
thirty_second,437221,437221,Manyavar-enc,False,Manyavar-enc,0.01,True
first_10_slice,695904,695904,saajna,True,Save Your Team From Endless Writing Tasks  Grammarly for Business-enc,0.01,True
second_10_slice,695904,705904,saajna,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.02,True
third_10_slice,695904,715904,saajna,True,Furlenco presents the Home Sapiens-enc,0.03,True
first_20_slice,695904,695904,saajna,True,walmart-enc,0.01,True
second_20_slice,695904,705904,saajna,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.02,True
thirty_second,695904,695904,saajna,True,walmart-enc,0.01,True
first_10_slice,753929,753929,saajna,True,Eat what makes you happy  Dum Dum Fire Fire  Zomato-enc,0.01,True
second_10_slice,753929,763929,saajna,True,verizon-enc,0.02,True
third_10_slice,753929,773929,saajna,True,Save Your Team From Endless Writing Tasks  Grammarly for Business-enc,0.01,True
first_20_slice,753929,753929,saajna,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.02,True
second_20_slice,753929,763929,saajna,True,Spotify  Sabzi Mandi Sync-enc,0.01,True
thirty_second,753929,753929,saajna,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.01,True
first_10_slice,116955,116955,juice_wrld,True,Farmlite Millet Cookies to make you go Ohohoho!-enc,0.01,True
second_10_slice,116955,126955,juice_wrld,True,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.01,True
third_10_slice,116955,136955,juice_wrld,True,The-Lights-Galaxia--While-She-Sleeps-enc,0.05,True
first_20_slice,116955,116955,juice_wrld,True,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.01,True
second_20_slice,116955,126955,juice_wrld,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.01,True
thirty_second,116955,116955,juice_wrld,True,The-Lights-Galaxia--While-She-Sleeps-enc,0.04,True
first_10_slice,81530,81530,juice_wrld,True,subway-enc,0.01,True
second_10_slice,81530,91530,juice_wrld,True,subway-enc,0.02,True
third_10_slice,81530,101530,juice_wrld,True,Manyavar-enc,0.01,True
first_20_slice,81530,81530,juice_wrld,True,subway-enc,0.01,True
second_20_slice,81530,91530,juice_wrld,True,subway-enc,0.01,True
thirty_second,81530,81530,juice_wrld,True,Myntra x Kiara Advani (Flight)-enc,0.01,True
first_10_slice,65580,65580,juice_wrld,True,Play it different  ft. Ravi Shastri  CRED-enc,0.01,True
second_10_slice,65580,75580,juice_wrld,True,pizza_hut-enc,0.01,True
third_10_slice,65580,85580,juice_wrld,True,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.01,True
first_20_slice,65580,65580,juice_wrld,True,Play it different  ft. Ravi Shastri  CRED-enc,0.01,True
second_20_slice,65580,75580,juice_wrld,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.01,True
thirty_second,65580,65580,juice_wrld,True,Play it different  ft. Ravi Shastri  CRED-enc,0.01,True
first_10_slice,772693,772693,saajna,True,pizza_hut-enc,0.01,True
second_10_slice,772693,782693,saajna,True,OnePlus 12 - Smooth Beyond Belief-enc,0.03,True
third_10_slice,772693,792693,saajna,True,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.02,True
first_20_slice,772693,772693,saajna,True,Urban Company  Salon at Home-enc,0.01,True
second_20_slice,772693,782693,saajna,True,Urban Company  Salon at Home-enc,0.01,True
thirty_second,772693,772693,saajna,True,Urban Company  Salon at Home-enc,0.01,True
first_10_slice,540422,540422,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.08,True
second_10_slice,540422,550422,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.14,True
third_10_slice,540422,560422,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.05,True
first_20_slice,540422,540422,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.09,True
second_20_slice,540422,550422,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.11,True
thirty_second,540422,540422,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.07,True
first_10_slice,630343,630343,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.02,True
second_10_slice,630343,640343,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.03,True
third_10_slice,630343,650343,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.03,True
first_20_slice,630343,630343,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.03,True
second_20_slice,630343,640343,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.03,True
thirty_second,630343,630343,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.03,True
first_10_slice,629558,629558,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.02,True
second_10_slice,629558,639558,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.03,True
third_10_slice,629558,649558,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.03,True
first_20_slice,629558,629558,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.03,True
second_20_slice,629558,639558,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.03,True
thirty_second,629558,629558,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.03,True
first_10_slice,601118,601118,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",0.02,True
second_10_slice,601118,611118,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.02,False
third_10_slice,601118,621118,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.02,True
first_20_slice,601118,601118,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",0.02,True
second_20_slice,601118,611118,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.03,True
thirty_second,601118,601118,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",0.02,True
first_10_slice,806936,806936,saajna,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.02,True
second_10_slice,806936,816936,saajna,True,Amazon.in - Aaj kya Khareeda_  Personal Care-enc,0.01,True
third_10_slice,806936,826936,saajna,True,OnePlus 12 - Smooth Beyond Belief-enc,0.03,True
first_20_slice,806936,806936,saajna,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.01,True
second_20_slice,806936,816936,saajna,True,Amazon.in - Aaj kya Khareeda_  Personal Care-enc,0.01,True
thirty_second,806936,806936,saajna,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.01,True
first_10_slice,250021,250021,juice_wrld,True,pizza_hut-enc,0.01,True
second_10_slice,250021,260021,juice_wrld,True,Introducing iPhone 15  WOW  Apple-enc,0.01,True
third_10_slice,250021,270021,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,The-Lights-Galaxia--While-She-Sleeps-enc,0.04,False
first_20_slice,250021,250021,juice_wrld,True,pizza_hut-enc,0.01,True
second_20_slice,250021,260021,juice_wrld,True,Introducing iPhone 15  WOW  Apple-enc,0.01,True
thirty_second,250021,250021,juice_wrld,True,Eat what makes you happy  Dum Dum Fire Fire  Zomato-enc,0.0,True
first_10_slice,692469,692469,saajna,True,Eat what makes you happy  Dum Dum Fire Fire  Zomato-enc,0.01,True
second_10_slice,692469,702469,saajna,True,verizon-enc,0.01,True
third_10_slice,692469,712469,saajna,True,Introducing iPhone 15  WOW  Apple-enc,0.02,True
first_20_slice,692469,692469,saajna,True,Eat what makes you happy  Dum Dum Fire Fire  Zomato-enc,0.01,True
second_20_slice,692469,702469,saajna,True,Introducing iPhone 15  WOW  Apple-enc,0.02,True
thirty_second,692469,692469,saajna,True,verizon-enc,0.02,True
first_10_slice,68631,68631,juice_wrld,True,OnePlus 12 - Smooth Beyond Belief-enc,0.03,True
second_10_slice,68631,78631,juice_wrld,True,Get out of awkward situations faster now that you can receive money from any app to PhonePe-enc,0.01,True
third_10_slice,68631,88631,juice_wrld,True,Furlenco presents the Home Sapiens-enc,0.02,True
first_20_slice,68631,68631,juice_wrld,True,OnePlus 12 - Smooth Beyond Belief-enc,0.03,True
second_20_slice,68631,78631,juice_wrld,True,Eat what makes you happy  Dum Dum Fire Fire  Zomato-enc,0.01,True
thirty_second,68631,68631,juice_wrld,True,OnePlus 12 - Smooth Beyond Belief-enc,0.02,True
first_10_slice,473749,473749,Farmlite Millet Cookies to make you go Ohohoho!-enc,False,Farmlite Millet Cookies to make you go Ohohoho!-enc,0.03,True
second_10_slice,473749,483749,Farmlite Millet Cookies to make you go Ohohoho!-enc,False,Farmlite Millet Cookies to make you go Ohohoho!-enc,0.03,True
third_10_slice,473749,493749,Farmlite Millet Cookies to make you go Ohohoho!-enc,False,Furlenco presents the Home Sapiens-enc,0.02,False
first_20_slice,473749,473749,Farmlite Millet Cookies to make you go Ohohoho!-enc,False,Farmlite Millet Cookies to make you go Ohohoho!-enc,0.03,True
second_20_slice,473749,483749,Farmlite Millet Cookies to make you go Ohohoho!-enc,False,Farmlite Millet Cookies to make you go Ohohoho!-enc,0.02,True
thirty_second,473749,473749,Farmlite Millet Cookies to make you go Ohohoho!-enc,False,Farmlite Millet Cookies to make you go Ohohoho!-enc,0.03,True
first_10_slice,578584,578584,Introducing iPhone 15  WOW  Apple-enc,False,Be Extraordinary Everyday With Myntra-enc,0.01,False
second_10_slice,578584,588584,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",0.02,True
third_10_slice,578584,598584,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",0.02,True
first_20_slice,578584,578584,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",0.01,True
second_20_slice,578584,588584,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",0.02,True
thirty_second,578584,578584,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",0.02,True
first_10_slice,606070,606070,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",0.03,True
second_10_slice,606070,616070,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.02,True
third_10_slice,606070,626070,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.02,True
first_20_slice,606070,606070,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.02,False
second_20_slice,606070,616070,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.02,True
thirty_second,606070,606070,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.02,True
first_10_slice,53665,53665,Play it different  ft. Ravi Shastri  CRED-enc,False,Play it different  ft. Ravi Shastri  CRED-enc,0.02,True
second_10_slice,53665,63665,juice_wrld,True,Furlenco presents the Home Sapiens-enc,0.02,True
third_10_slice,53665,73665,juice_wrld,True,OnePlus 12 - Smooth Beyond Belief-enc,0.03,True
first_20_slice,53665,53665,Play it different  ft. Ravi Shastri  CRED-enc,False,Play it different  ft. Ravi Shastri  CRED-enc,0.01,True
second_20_slice,53665,63665,juice_wrld,True,Play it different  ft. Ravi Shastri  CRED-enc,0.01,True
thirty_second,53665,53665,juice_wrld,True,Play it different  ft. Ravi Shastri  CRED-enc,0.01,True
first_10_slice,172767,172767,juice_wrld,True,Be Extraordinary Everyday With Myntra-enc,0.01,True
second_10_slice,172767,182767,juice_wrld,True,The-Lights-Galaxia--While-She-Sleeps-enc,0.03,True
third_10_slice,172767,192767,juice_wrld,True,The-Lights-Galaxia--While-She-Sleeps-enc,0.07,True
first_20_slice,172767,172767,juice_wrld,True,The-Lights-Galaxia--While-She-Sleeps-enc,0.04,True
second_20_slice,172767,182767,juice_wrld,True,OnePlus 12 - Smooth Beyond Belief-enc,0.03,True
thirty_second,172767,172767,juice_wrld,True,The-Lights-Galaxia--While-She-Sleeps-enc,0.04,True
first_10_slice,100264,100264,juice_wrld,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.01,True
second_10_slice,100264,110264,juice_wrld,True,Amazon.in - Aaj kya Khareeda_  Personal Care-enc,0.01,True
third_10_slice,100264,120264,juice_wrld,True,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.01,True
first_20_slice,100264,100264,juice_wrld,True,verizon-enc,0.01,True
second_20_slice,100264,110264,juice_wrld,True,Amazon.in - Aaj kya Khareeda_  Personal Care-enc,0.01,True
thirty_second,100264,100264,juice_wrld,True,verizon-enc,0.01,True
first_10_slice,411594,411594,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.03,True
second_10_slice,411594,421594,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.04,True
third_10_slice,411594,431594,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.02,True
first_20_slice,411594,411594,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.03,True
second_20_slice,411594,421594,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.03,True
thirty_second,411594,411594,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.03,True
first_10_slice,650517,650517,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the good  ft. Rahul Dravid  CRED-enc,0.02,False
second_10_slice,650517,660517,Great for the good  ft. Rahul Dravid  CRED-enc,False,Great for the good  ft. Rahul Dravid  CRED-enc,0.02,True
third_10_slice,650517,670517,Great for the good  ft. Rahul Dravid  CRED-enc,False,Great for the good  ft. Rahul Dravid  CRED-enc,0.02,True
first_20_slice,650517,650517,Great for the good  ft. Rahul Dravid  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.02,False
second_20_slice,650517,660517,Great for the good  ft. Rahul Dravid  CRED-enc,False,Great for the good  ft. Rahul Dravid  CRED-enc,0.02,True
thirty_second,650517,650517,Great for the good  ft. Rahul Dravid  CRED-enc,False,Great for the good  ft. Rahul Dravid  CRED-enc,0.01,True
first_10_slice,548973,548973,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.12,True
second_10_slice,548973,558973,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.04,True
third_10_slice,548973,568973,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.08,True
first_20_slice,548973,548973,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.07,True
