iter,random_start,ad_start,actual_ad,in_db,detected_ad,input_confidence,result
1,326087,336087,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation,0.06,False
2,326087,346087,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation,0.08,False
0,282062,282062,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.11,False
1,282062,292062,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.12,False
2,282062,302062,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.13,False
0,769679,769679,saajna,True,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation,0.05,True
1,769679,779679,saajna,True,Myntra x Kiara Advani (Flight),0.05,True
2,769679,789679,saajna,True,Be Extraordinary Everyday With Myntra,0.04,True
0,184471,184471,juice_wrld,True,OnePlus 12 - Smooth Beyond Belief,0.1,True
1,184471,194471,juice_wrld,True,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.04,True
2,184471,204471,juice_wrld,True,Introducing iPhone 15  WOW  Apple,0.09,True
0,206352,206352,juice_wrld,True,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec",0.04,True
1,206352,216352,juice_wrld,True,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation,0.07,True
2,206352,226352,juice_wrld,True,Introducing iPhone 15  WOW  Apple,0.07,True
0,406977,406977,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan,0.12,False
1,406977,416977,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan,0.09,False
2,406977,426977,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan,0.08,False
0,210189,210189,juice_wrld,True,Furlenco presents the Home Sapiens,0.07,True
1,210189,220189,juice_wrld,True,OnePlus 12 - Smooth Beyond Belief,0.12,True
2,210189,230189,juice_wrld,True,OnePlus 12 - Smooth Beyond Belief,0.09,True
0,45930,45930,Play it different  ft. Ravi Shastri  CRED-enc,False,Play it different  ft. Ravi Shastri  CRED,0.03,False
1,45930,55930,Play it different  ft. Ravi Shastri  CRED-enc,False,Play it different  ft. Ravi Shastri  CRED,0.07,False
2,45930,65930,juice_wrld,True,Play it different  ft. Ravi Shastri  CRED,0.02,True
0,552596,552596,Introducing iPhone 15  WOW  Apple-enc,False,verizon,0.06,False
1,552596,562596,Introducing iPhone 15  WOW  Apple-enc,False,Furlenco presents the Home Sapiens,0.06,False
2,552596,572596,Introducing iPhone 15  WOW  Apple-enc,False,Be Extraordinary Everyday With Myntra,0.06,False
0,857309,857309,Myntra x Kiara Advani (Flight)-enc,False,Be Extraordinary Everyday With Myntra,0.09,False
1,857309,867309,Myntra x Kiara Advani (Flight)-enc,False,Myntra x Kiara Advani (Flight),0.08,False
2,857309,877309,Myntra x Kiara Advani (Flight)-enc,False,Be Extraordinary Everyday With Myntra,0.07,False
0,471593,471593,Farmlite Millet Cookies to make you go Ohohoho!-enc,False,Farmlite Millet Cookies to make you go Ohohoho!,0.09,False
1,471593,481593,Farmlite Millet Cookies to make you go Ohohoho!-enc,False,OnePlus 12 - Smooth Beyond Belief,0.11,False
2,471593,491593,Farmlite Millet Cookies to make you go Ohohoho!-enc,False,Farmlite Millet Cookies to make you go Ohohoho!,0.12,False
0,292739,292739,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.15,False
1,292739,302739,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.09,False
2,292739,312739,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.12,False
0,275820,275820,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.09,False
1,275820,285820,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.13,False
2,275820,295820,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.11,False
0,270831,270831,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.04,False
1,270831,280831,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.1,False
2,270831,290831,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.15,False
0,93925,93925,juice_wrld,True,Introducing iPhone 15  WOW  Apple,0.06,True
1,93925,103925,juice_wrld,True,verizon,0.05,True
2,93925,113925,juice_wrld,True,Be Extraordinary Everyday With Myntra,0.04,True
0,259471,259471,juice_wrld,True,Introducing iPhone 15  WOW  Apple,0.02,True
1,259471,269471,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.04,False
2,259471,279471,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.09,False
0,401446,401446,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan,0.12,False
1,401446,411446,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan,0.08,False
2,401446,421446,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan,0.1,False
0,407196,407196,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan,0.09,False
1,407196,417196,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,OnePlus 12 - Smooth Beyond Belief,0.13,False
2,407196,427196,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan,0.06,False
0,301114,301114,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.1,False
1,301114,311114,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.11,False
2,301114,321114,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.11,False
0,101521,101521,juice_wrld,True,Be Extraordinary Everyday With Myntra,0.04,True
1,101521,111521,juice_wrld,True,Be Extraordinary Everyday With Myntra,0.04,True
2,101521,121521,juice_wrld,True,OnePlus 12 - Smooth Beyond Belief,0.1,True
0,143460,143460,juice_wrld,True,Introducing iPhone 15  WOW  Apple,0.09,True
1,143460,153460,juice_wrld,True,Introducing iPhone 15  WOW  Apple,0.12,True
2,143460,163460,juice_wrld,True,Introducing iPhone 15  WOW  Apple,0.09,True
0,804100,804100,saajna,True,Introducing iPhone 15  WOW  Apple,0.05,True
1,804100,814100,saajna,True,Great for the Good  ft. Neeraj Chopra  CRED,0.04,True
2,804100,824100,saajna,True,OnePlus 12 - Smooth Beyond Belief,0.08,True
0,695227,695227,saajna,True,OnePlus 12 - Smooth Beyond Belief,0.07,True
1,695227,705227,saajna,True,Furlenco presents the Home Sapiens,0.05,True
2,695227,715227,saajna,True,OnePlus 12 - Smooth Beyond Belief,0.11,True
0,856453,856453,Myntra x Kiara Advani (Flight)-enc,False,Myntra x Kiara Advani (Flight),0.07,False
1,856453,866453,Myntra x Kiara Advani (Flight)-enc,False,Be Extraordinary Everyday With Myntra,0.09,False
2,856453,876453,Myntra x Kiara Advani (Flight)-enc,False,Myntra x Kiara Advani (Flight),0.07,False
0,505793,505793,Furlenco presents the Home Sapiens-enc,False,Furlenco presents the Home Sapiens,0.06,False
1,505793,515793,Furlenco presents the Home Sapiens-enc,False,OnePlus 12 - Smooth Beyond Belief,0.11,False
2,505793,525793,Furlenco presents the Home Sapiens-enc,False,verizon,0.07,False
0,45415,45415,Play it different  ft. Ravi Shastri  CRED-enc,False,OnePlus 12 - Smooth Beyond Belief,0.09,False
1,45415,55415,Play it different  ft. Ravi Shastri  CRED-enc,False,Play it different  ft. Ravi Shastri  CRED,0.06,False
2,45415,65415,juice_wrld,True,Great for the Good  ft. Neeraj Chopra  CRED,0.05,True
0,815712,815712,saajna,True,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.05,True
1,815712,825712,saajna,True,OnePlus 12 - Smooth Beyond Belief,0.08,True
2,815712,835712,saajna,True,Farmlite Millet Cookies to make you go Ohohoho!,0.04,True
0,312768,312768,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.09,False
1,312768,322768,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.11,False
2,312768,332768,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.08,False
0,163475,163475,juice_wrld,True,Introducing iPhone 15  WOW  Apple,0.08,True
1,163475,173475,juice_wrld,True,OnePlus 12 - Smooth Beyond Belief,0.09,True
2,163475,183475,juice_wrld,True,OnePlus 12 - Smooth Beyond Belief,0.1,True
0,123600,123600,juice_wrld,True,Introducing iPhone 15  WOW  Apple,0.09,True
1,123600,133600,juice_wrld,True,Furlenco presents the Home Sapiens,0.06,True
2,123600,143600,juice_wrld,True,Introducing iPhone 15  WOW  Apple,0.08,True
0,585287,585287,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec",0.09,False
1,585287,595287,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec",0.11,False
2,585287,605287,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec",0.09,False
0,191786,191786,juice_wrld,True,Introducing iPhone 15  WOW  Apple,0.07,True
1,191786,201786,juice_wrld,True,Introducing iPhone 15  WOW  Apple,0.08,True
2,191786,211786,juice_wrld,True,Introducing iPhone 15  WOW  Apple,0.1,True
0,294214,294214,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.15,False
1,294214,304214,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.11,False
2,294214,314214,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.1,False
0,782726,782726,saajna,True,Furlenco presents the Home Sapiens,0.06,True
1,782726,792726,saajna,True,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec",0.04,True
2,782726,802726,saajna,True,Introducing iPhone 15  WOW  Apple,0.06,True
0,835003,835003,saajna,True,Farmlite Millet Cookies to make you go Ohohoho!,0.04,True
1,835003,845003,saajna,True,verizon,0.05,True
2,835003,855003,Myntra x Kiara Advani (Flight)-enc,False,Be Extraordinary Everyday With Myntra,0.08,False
0,579553,579553,Introducing iPhone 15  WOW  Apple-enc,False,OnePlus 12 - Smooth Beyond Belief,0.1,False
1,579553,589553,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec",0.1,False
2,579553,599553,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec",0.1,False
0,284019,284019,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.13,False
1,284019,294019,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.14,False
2,284019,304019,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.13,False
0,841630,841630,saajna,True,Great for the Good  ft. Neeraj Chopra  CRED,0.04,True
1,841630,851630,Myntra x Kiara Advani (Flight)-enc,False,Be Extraordinary Everyday With Myntra,0.06,False
2,841630,861630,Myntra x Kiara Advani (Flight)-enc,False,Be Extraordinary Everyday With Myntra,0.1,False
0,446066,446066,Manyavar-enc,False,Furlenco presents the Home Sapiens,0.06,False
1,446066,456066,Manyavar-enc,False,Farmlite Millet Cookies to make you go Ohohoho!,0.05,False
2,446066,466066,Farmlite Millet Cookies to make you go Ohohoho!-enc,False,Farmlite Millet Cookies to make you go Ohohoho!,0.11,False
0,488975,488975,Farmlite Millet Cookies to make you go Ohohoho!-enc,False,Farmlite Millet Cookies to make you go Ohohoho!,0.11,False
1,488975,498975,Furlenco presents the Home Sapiens-enc,False,Furlenco presents the Home Sapiens,0.05,False
2,488975,508975,Furlenco presents the Home Sapiens-enc,False,OnePlus 12 - Smooth Beyond Belief,0.13,False
0,390696,390696,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation,0.08,False
1,390696,400696,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan,0.12,False
2,390696,410696,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan,0.1,False
0,856841,856841,Myntra x Kiara Advani (Flight)-enc,False,Be Extraordinary Everyday With Myntra,0.08,False
1,856841,866841,Myntra x Kiara Advani (Flight)-enc,False,Myntra x Kiara Advani (Flight),0.08,False
2,856841,876841,Myntra x Kiara Advani (Flight)-enc,False,Be Extraordinary Everyday With Myntra,0.07,False
0,679229,679229,saajna,True,Introducing iPhone 15  WOW  Apple,0.04,True
1,679229,689229,saajna,True,verizon,0.03,True
2,679229,699229,saajna,True,OnePlus 12 - Smooth Beyond Belief,0.07,True
0,120839,120839,juice_wrld,True,Be Extraordinary Everyday With Myntra,0.05,True
1,120839,130839,juice_wrld,True,OnePlus 12 - Smooth Beyond Belief,0.1,True
2,120839,140839,juice_wrld,True,Introducing iPhone 15  WOW  Apple,0.08,True
0,426968,426968,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,OnePlus 12 - Smooth Beyond Belief,0.12,False
1,426968,436968,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan,0.08,False
2,426968,446968,Manyavar-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism,0.06,False
0,602288,602288,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec",0.09,False
1,602288,612288,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED,0.09,False
2,602288,622288,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED,0.08,False
0,82445,82445,juice_wrld,True,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation,0.05,True
1,82445,92445,juice_wrld,True,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec",0.04,True
2,82445,102445,juice_wrld,True,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation,0.05,True
0,7557,7557,subway-enc,False,subway,0.07,False
1,7557,17557,subway-enc,False,subway,0.07,False
2,7557,27557,subway-enc,False,subway,0.1,False
0,451610,451610,Manyavar-enc,False,verizon,0.06,False
1,451610,461610,Farmlite Millet Cookies to make you go Ohohoho!-enc,False,Farmlite Millet Cookies to make you go Ohohoho!,0.07,False
2,451610,471610,Farmlite Millet Cookies to make you go Ohohoho!-enc,False,Farmlite Millet Cookies to make you go Ohohoho!,0.1,False
